{   'action_dim': 6,
#Games: 3124 #Frames: 3124000  Train_Max: 12511.29  Test_Score: 12569.74  Avg: 12489.12  ENV:  HalfCheetah-v2  DDPG Reward: 12467.08  PG Loss: -1208.2207

#Games: 3135 #Frames: 3135000  Train_Max: 12601.91  Test_Score: 12516.96  Avg: 12491.24  ENV:  HalfCheetah-v2  DDPG Reward: 12425.57  PG Loss: -1208.9504

#Games: 3146 #Frames: 3146000  Train_Max: 12452.04  Test_Score: 12546.77  Avg: 12483.66  ENV:  HalfCheetah-v2  DDPG Reward: 12425.51  PG Loss: -1209.2211

#Games: 3157 #Frames: 3157000  Train_Max: 12524.23  Test_Score: 12538.37  Avg: 12484.77  ENV:  HalfCheetah-v2  DDPG Reward: 12574.98  PG Loss: -1211.2548

#Games: 3168 #Frames: 3168000  Train_Max: 12569.61  Test_Score: 12503.52  Avg: 12476.35  ENV:  HalfCheetah-v2  DDPG Reward: 12569.79  PG Loss: -1211.2438

#Games: 3179 #Frames: 3179000  Train_Max: 12467.15  Test_Score: 12514.86  Avg: 12487.78  ENV:  HalfCheetah-v2  DDPG Reward: 12396.38  PG Loss: -1211.8900

Sync from RL --> Nevo
#Games: 3190 #Frames: 3190000  Train_Max: 12245.33  Test_Score: 12574.27  Avg: 12505.80  ENV:  HalfCheetah-v2  DDPG Reward: 12464.59  PG Loss: -1214.1099

#Games: 3201 #Frames: 3201000  Train_Max: 12568.40  Test_Score: 12441.51  Avg: 12546.54  ENV:  HalfCheetah-v2  DDPG Reward: 12527.20  PG Loss: -1213.8228

Progress Saved
#Games: 3212 #Frames: 3212000  Train_Max: 12523.50  Test_Score: 12488.98  Avg: 12539.54  ENV:  HalfCheetah-v2  DDPG Reward: 12524.92  PG Loss: -1214.7562

#Games: 3223 #Frames: 3223000  Train_Max: 12582.52  Test_Score: 12448.63  Avg: 12529.48  ENV:  HalfCheetah-v2  DDPG Reward: 12413.54  PG Loss: -1214.5686

#Games: 3234 #Frames: 3234000  Train_Max: 12553.90  Test_Score: 12451.87  Avg: 12514.36  ENV:  HalfCheetah-v2  DDPG Reward: 12279.74  PG Loss: -1213.9215

#Games: 3245 #Frames: 3245000  Train_Max: 12191.78  Test_Score: 12384.75  Avg: 12502.57  ENV:  HalfCheetah-v2  DDPG Reward: 12150.09  PG Loss: -1214.3812

#Games: 3256 #Frames: 3256000  Train_Max: 12511.50  Test_Score: 12478.66  Avg: 12489.35  ENV:  HalfCheetah-v2  DDPG Reward: 12579.17  PG Loss: -1214.5341

#Games: 3267 #Frames: 3267000  Train_Max: 12362.14  Test_Score: 12428.31  Avg: 12482.54  ENV:  HalfCheetah-v2  DDPG Reward: 12620.32  PG Loss: -1215.6687

#Games: 3278 #Frames: 3278000  Train_Max: 12535.76  Test_Score: 12501.15  Avg: 12471.54  ENV:  HalfCheetah-v2  DDPG Reward: 12180.14  PG Loss: -1217.3496

#Games: 3289 #Frames: 3289000  Train_Max: 12466.17  Test_Score: 12485.06  Avg: 12471.30  ENV:  HalfCheetah-v2  DDPG Reward: 12333.44  PG Loss: -1218.1068

Sync from RL --> Nevo
#Games: 3300 #Frames: 3300000  Train_Max: 12620.49  Test_Score: 12501.37  Avg: 12468.32  ENV:  HalfCheetah-v2  DDPG Reward: 12413.27  PG Loss: -1218.0946

#Games: 3311 #Frames: 3311000  Train_Max: 12419.19  Test_Score: 12344.76  Avg: 12461.03  ENV:  HalfCheetah-v2  DDPG Reward: 12418.68  PG Loss: -1217.5963

#Games: 3322 #Frames: 3322000  Train_Max: 12326.95  Test_Score: 12425.02  Avg: 12451.35  ENV:  HalfCheetah-v2  DDPG Reward: 12510.92  PG Loss: -1219.0680

#Games: 3333 #Frames: 3333000  Train_Max: 12416.35  Test_Score: 12399.44  Avg: 12444.96  ENV:  HalfCheetah-v2  DDPG Reward: 12482.89  PG Loss: -1219.4600

#Games: 3344 #Frames: 3344000  Train_Max: 12366.98  Test_Score: 12395.58  Avg: 12440.04  ENV:  HalfCheetah-v2  DDPG Reward: 12654.87  PG Loss: -1220.8999

#Games: 3355 #Frames: 3355000  Train_Max: 12349.61  Test_Score: 12431.06  Avg: 12434.41  ENV:  HalfCheetah-v2  DDPG Reward: 12523.11  PG Loss: -1220.7605

#Games: 3366 #Frames: 3366000  Train_Max: 12383.26  Test_Score: 12380.04  Avg: 12439.04  ENV:  HalfCheetah-v2  DDPG Reward: 12227.71  PG Loss: -1221.0450

#Games: 3377 #Frames: 3377000  Train_Max: 12311.67  Test_Score: 12396.38  Avg: 12429.18  ENV:  HalfCheetah-v2  DDPG Reward: 12359.09  PG Loss: -1221.6191

#Games: 3388 #Frames: 3388000  Train_Max: 12372.99  Test_Score: 12364.07  Avg: 12425.98  ENV:  HalfCheetah-v2  DDPG Reward: 12246.48  PG Loss: -1222.3793

#Games: 3399 #Frames: 3399000  Train_Max: 12370.83  Test_Score: 12349.04  Avg: 12412.28  ENV:  HalfCheetah-v2  DDPG Reward: 12457.39  PG Loss: -1223.5647

Sync from RL --> Nevo
#Games: 3410 #Frames: 3410000  Train_Max: 12321.53  Test_Score: 12365.14  Avg: 12398.68  ENV:  HalfCheetah-v2  DDPG Reward: 12401.74  PG Loss: -1224.6790

Progress Saved
#Games: 3421 #Frames: 3421000  Train_Max: 12594.44  Test_Score: 12414.25  Avg: 12385.05  ENV:  HalfCheetah-v2  DDPG Reward: 12666.63  PG Loss: -1225.7517

#Games: 3432 #Frames: 3432000  Train_Max: 12537.41  Test_Score: 12379.09  Avg: 12392.00  ENV:  HalfCheetah-v2  DDPG Reward: 12537.13  PG Loss: -1227.0948

#Games: 3443 #Frames: 3443000  Train_Max: 12533.44  Test_Score: 12370.80  Avg: 12387.41  ENV:  HalfCheetah-v2  DDPG Reward: 12267.09  PG Loss: -1227.6736

#Games: 3454 #Frames: 3454000  Train_Max: 12376.83  Test_Score: 12361.80  Avg: 12384.54  ENV:  HalfCheetah-v2  DDPG Reward: 12654.34  PG Loss: -1228.7053

#Games: 3465 #Frames: 3465000  Train_Max: 12517.30  Test_Score: 12180.27  Avg: 12381.17  ENV:  HalfCheetah-v2  DDPG Reward: 12154.62  PG Loss: -1230.5042

#Games: 3476 #Frames: 3476000  Train_Max: 12403.96  Test_Score: 12270.82  Avg: 12356.09  ENV:  HalfCheetah-v2  DDPG Reward: 12482.30  PG Loss: -1231.5652

#Games: 3487 #Frames: 3487000  Train_Max: 12577.98  Test_Score: 12304.86  Avg: 12345.17  ENV:  HalfCheetah-v2  DDPG Reward: 12712.13  PG Loss: -1232.1138

#Games: 3498 #Frames: 3498000  Train_Max: 12068.39  Test_Score: 12350.23  Avg: 12336.01  ENV:  HalfCheetah-v2  DDPG Reward: 12775.51  PG Loss: -1234.0568

#Games: 3509 #Frames: 3509000  Train_Max: 12210.79  Test_Score: 12307.35  Avg: 12334.63  ENV:  HalfCheetah-v2  DDPG Reward: 12681.40  PG Loss: -1234.4817

Sync from RL --> Nevo
#Games: 3520 #Frames: 3520000  Train_Max: 12465.61  Test_Score: 12298.17  Avg: 12330.46  ENV:  HalfCheetah-v2  DDPG Reward: 12726.21  PG Loss: -1236.2640

#Games: 3531 #Frames: 3531000  Train_Max: 12760.29  Test_Score: 12801.38  Avg: 12323.77  ENV:  HalfCheetah-v2  DDPG Reward: 12691.57  PG Loss: -1236.0851

#Games: 3542 #Frames: 3542000  Train_Max: 12753.16  Test_Score: 12666.39  Avg: 12362.48  ENV:  HalfCheetah-v2  DDPG Reward: 12772.96  PG Loss: -1237.5422

#Games: 3553 #Frames: 3553000  Train_Max: 12821.65  Test_Score: 12704.32  Avg: 12391.21  ENV:  HalfCheetah-v2  DDPG Reward: 12536.00  PG Loss: -1240.4354

#Games: 3564 #Frames: 3564000  Train_Max: 12774.34  Test_Score: 12732.14  Avg: 12424.56  ENV:  HalfCheetah-v2  DDPG Reward: 12755.76  PG Loss: -1240.5846

#Games: 3575 #Frames: 3575000  Train_Max: 12664.47  Test_Score: 12742.10  Avg: 12461.59  ENV:  HalfCheetah-v2  DDPG Reward: 12384.33  PG Loss: -1240.7498

#Games: 3586 #Frames: 3586000  Train_Max: 12760.48  Test_Score: 12732.97  Avg: 12517.78  ENV:  HalfCheetah-v2  DDPG Reward: 12573.70  PG Loss: -1240.3092

#Games: 3597 #Frames: 3597000  Train_Max: 12754.19  Test_Score: 12740.37  Avg: 12563.99  ENV:  HalfCheetah-v2  DDPG Reward: 12192.37  PG Loss: -1239.4788

#Games: 3608 #Frames: 3608000  Train_Max: 12751.17  Test_Score: 12728.35  Avg: 12607.54  ENV:  HalfCheetah-v2  DDPG Reward: 12837.10  PG Loss: -1237.1744

Progress Saved
#Games: 3619 #Frames: 3619000  Train_Max: 12545.47  Test_Score: 12691.97  Avg: 12645.35  ENV:  HalfCheetah-v2  DDPG Reward: 12701.99  PG Loss: -1236.5176

Sync from RL --> Nevo
#Games: 3630 #Frames: 3630000  Train_Max: 12782.91  Test_Score: 12667.17  Avg: 12683.82  ENV:  HalfCheetah-v2  DDPG Reward: 12835.24  PG Loss: -1236.8909

#Games: 3641 #Frames: 3641000  Train_Max: 12808.57  Test_Score: 12717.90  Avg: 12720.72  ENV:  HalfCheetah-v2  DDPG Reward: 12562.37  PG Loss: -1236.6150

#Games: 3652 #Frames: 3652000  Train_Max: 12762.52  Test_Score: 12617.81  Avg: 12712.37  ENV:  HalfCheetah-v2  DDPG Reward: 12366.03  PG Loss: -1237.1459

#Games: 3663 #Frames: 3663000  Train_Max: 12455.48  Test_Score: 12580.03  Avg: 12707.51  ENV:  HalfCheetah-v2  DDPG Reward: 12853.00  PG Loss: -1237.7146

#Games: 3674 #Frames: 3674000  Train_Max: 12690.35  Test_Score: 12589.50  Avg: 12695.08  ENV:  HalfCheetah-v2  DDPG Reward: 12729.97  PG Loss: -1238.7642

#Games: 3685 #Frames: 3685000  Train_Max: 12698.82  Test_Score: 12549.30  Avg: 12680.82  ENV:  HalfCheetah-v2  DDPG Reward: 12400.75  PG Loss: -1239.1671

#Games: 3696 #Frames: 3696000  Train_Max: 12885.86  Test_Score: 12624.86  Avg: 12661.54  ENV:  HalfCheetah-v2  DDPG Reward: 12835.91  PG Loss: -1239.7234

#Games: 3707 #Frames: 3707000  Train_Max: 12986.18  Test_Score: 12681.92  Avg: 12650.73  ENV:  HalfCheetah-v2  DDPG Reward: 12871.77  PG Loss: -1242.0321

#Games: 3718 #Frames: 3718000  Train_Max: 12803.14  Test_Score: 12756.72  Avg: 12644.88  ENV:  HalfCheetah-v2  DDPG Reward: 12899.65  PG Loss: -1243.2024

#Games: 3729 #Frames: 3729000  Train_Max: 12801.56  Test_Score: 12630.34  Avg: 12647.72  ENV:  HalfCheetah-v2  DDPG Reward: 12603.45  PG Loss: -1244.6656

Sync from RL --> Nevo
#Games: 3740 #Frames: 3740000  Train_Max: 12762.18  Test_Score: 12539.62  Avg: 12641.55  ENV:  HalfCheetah-v2  DDPG Reward: 12860.13  PG Loss: -1246.1766

#Games: 3751 #Frames: 3751000  Train_Max: 12654.47  Test_Score: 12704.48  Avg: 12628.80  ENV:  HalfCheetah-v2  DDPG Reward: 12167.26  PG Loss: -1245.6362

#Games: 3762 #Frames: 3762000  Train_Max: 12570.14  Test_Score: 12663.76  Avg: 12627.46  ENV:  HalfCheetah-v2  DDPG Reward: 12613.55  PG Loss: -1245.8848

#Games: 3773 #Frames: 3773000  Train_Max: 12497.12  Test_Score: 12588.67  Avg: 12632.05  ENV:  HalfCheetah-v2  DDPG Reward: 12337.67  PG Loss: -1247.4940

#Games: 3784 #Frames: 3784000  Train_Max: 12673.39  Test_Score: 12681.69  Avg: 12632.92  ENV:  HalfCheetah-v2  DDPG Reward: 12483.89  PG Loss: -1248.1390

#Games: 3795 #Frames: 3795000  Train_Max: 12516.35  Test_Score: 12641.35  Avg: 12642.13  ENV:  HalfCheetah-v2  DDPG Reward: 12900.66  PG Loss: -1250.6836

#Games: 3806 #Frames: 3806000  Train_Max: 12743.33  Test_Score: 12606.86  Avg: 12651.34  ENV:  HalfCheetah-v2  DDPG Reward: 12880.27  PG Loss: -1252.0051

Progress Saved
#Games: 3817 #Frames: 3817000  Train_Max: 12719.34  Test_Score: 12548.08  Avg: 12649.54  ENV:  HalfCheetah-v2  DDPG Reward: 12728.53  PG Loss: -1254.0150

#Games: 3828 #Frames: 3828000  Train_Max: 12816.21  Test_Score: 12619.52  Avg: 12636.16  ENV:  HalfCheetah-v2  DDPG Reward: 12844.55  PG Loss: -1255.4570

#Games: 3839 #Frames: 3839000  Train_Max: 12386.66  Test_Score: 12528.97  Avg: 12622.44  ENV:  HalfCheetah-v2  DDPG Reward: 11644.14  PG Loss: -1256.9852

Sync from RL --> Nevo
#Games: 3850 #Frames: 3850000  Train_Max: 12374.84  Test_Score: 12449.11  Avg: 12612.30  ENV:  HalfCheetah-v2  DDPG Reward: 10897.59  PG Loss: -1257.8022

#Games: 3861 #Frames: 3861000  Train_Max: 12747.88  Test_Score: 12826.07  Avg: 12603.25  ENV:  HalfCheetah-v2  DDPG Reward: 12931.99  PG Loss: -1260.1173

#Games: 3872 #Frames: 3872000  Train_Max: 12899.69  Test_Score: 12924.60  Avg: 12615.41  ENV:  HalfCheetah-v2  DDPG Reward: 12995.25  PG Loss: -1262.2170

#Games: 3883 #Frames: 3883000  Train_Max: 12973.76  Test_Score: 12890.37  Avg: 12641.49  ENV:  HalfCheetah-v2  DDPG Reward: 12762.28  PG Loss: -1264.4340

#Games: 3894 #Frames: 3894000  Train_Max: 12720.89  Test_Score: 12753.52  Avg: 12671.66  ENV:  HalfCheetah-v2  DDPG Reward: 12507.12  PG Loss: -1265.8376

#Games: 3905 #Frames: 3905000  Train_Max: 12876.94  Test_Score: 12927.65  Avg: 12678.85  ENV:  HalfCheetah-v2  DDPG Reward: 12942.82  PG Loss: -1265.8960

#Games: 3916 #Frames: 3916000  Train_Max: 13083.03  Test_Score: 12882.93  Avg: 12707.48  ENV:  HalfCheetah-v2  DDPG Reward: 13096.90  PG Loss: -1265.8812

#Games: 3927 #Frames: 3927000  Train_Max: 12931.03  Test_Score: 12834.26  Avg: 12735.08  ENV:  HalfCheetah-v2  DDPG Reward: 13089.73  PG Loss: -1267.0562

#Games: 3938 #Frames: 3938000  Train_Max: 12893.21  Test_Score: 12614.12  Avg: 12763.70  ENV:  HalfCheetah-v2  DDPG Reward: 13150.49  PG Loss: -1270.7456

#Games: 3949 #Frames: 3949000  Train_Max: 12756.27  Test_Score: 12382.39  Avg: 12763.16  ENV:  HalfCheetah-v2  DDPG Reward: 12961.02  PG Loss: -1271.6920

Sync from RL --> Nevo
#Games: 3960 #Frames: 3960000  Train_Max: 12490.61  Test_Score: 12454.85  Avg: 12748.50  ENV:  HalfCheetah-v2  DDPG Reward: 12907.76  PG Loss: -1273.4027

#Games: 3971 #Frames: 3971000  Train_Max: 12819.31  Test_Score: 12850.82  Avg: 12749.08  ENV:  HalfCheetah-v2  DDPG Reward: 12924.11  PG Loss: -1273.5802

#Games: 3982 #Frames: 3982000  Train_Max: 12794.62  Test_Score: 12817.47  Avg: 12751.55  ENV:  HalfCheetah-v2  DDPG Reward: 13012.34  PG Loss: -1273.9391

#Games: 3993 #Frames: 3993000  Train_Max: 12939.55  Test_Score: 12810.84  Avg: 12740.84  ENV:  HalfCheetah-v2  DDPG Reward: 12940.55  PG Loss: -1274.4830

#Games: 4004 #Frames: 4004000  Train_Max: 12914.14  Test_Score: 12893.64  Avg: 12732.89  ENV:  HalfCheetah-v2  DDPG Reward: 12882.22  PG Loss: -1274.3545

Progress Saved
#Games: 4015 #Frames: 4015000  Train_Max: 12955.48  Test_Score: 12942.98  Avg: 12746.90  ENV:  HalfCheetah-v2  DDPG Reward: 13065.82  PG Loss: -1277.7413

#Games: 4026 #Frames: 4026000  Train_Max: 12881.44  Test_Score: 12796.34  Avg: 12748.43  ENV:  HalfCheetah-v2  DDPG Reward: 13109.97  PG Loss: -1279.7333

#Games: 4037 #Frames: 4037000  Train_Max: 12798.82  Test_Score: 12952.38  Avg: 12739.77  ENV:  HalfCheetah-v2  DDPG Reward: 12863.62  PG Loss: -1281.0625

#Games: 4048 #Frames: 4048000  Train_Max: 13210.40  Test_Score: 12892.68  Avg: 12751.58  ENV:  HalfCheetah-v2  DDPG Reward: 13199.71  PG Loss: -1279.9382

#Games: 4059 #Frames: 4059000  Train_Max: 12982.99  Test_Score: 12831.68  Avg: 12779.44  ENV:  HalfCheetah-v2  DDPG Reward: 13047.16  PG Loss: -1280.3259

Sync from RL --> Nevo
#Games: 4070 #Frames: 4070000  Train_Max: 13122.05  Test_Score: 12928.82  Avg: 12824.37  ENV:  HalfCheetah-v2  DDPG Reward: 13095.76  PG Loss: -1280.9877

#Games: 4081 #Frames: 4081000  Train_Max: 13107.33  Test_Score: 12990.47  Avg: 12871.77  ENV:  HalfCheetah-v2  DDPG Reward: 12876.92  PG Loss: -1280.2825

#Games: 4092 #Frames: 4092000  Train_Max: 13033.43  Test_Score: 13077.13  Avg: 12885.73  ENV:  HalfCheetah-v2  DDPG Reward: 13062.83  PG Loss: -1278.9958

#Games: 4103 #Frames: 4103000  Train_Max: 13093.10  Test_Score: 12843.04  Avg: 12911.70  ENV:  HalfCheetah-v2  DDPG Reward: 13155.37  PG Loss: -1278.6831

#Games: 4114 #Frames: 4114000  Train_Max: 13079.53  Test_Score: 12855.98  Avg: 12914.92  ENV:  HalfCheetah-v2  DDPG Reward: 13169.29  PG Loss: -1278.4319

#Games: 4125 #Frames: 4125000  Train_Max: 12876.12  Test_Score: 12860.16  Avg: 12911.15  ENV:  HalfCheetah-v2  DDPG Reward: 13063.74  PG Loss: -1280.0380

#Games: 4136 #Frames: 4136000  Train_Max: 13084.22  Test_Score: 12543.26  Avg: 12902.87  ENV:  HalfCheetah-v2  DDPG Reward: 13273.35  PG Loss: -1280.4901

#Games: 4147 #Frames: 4147000  Train_Max: 12567.16  Test_Score: 12750.79  Avg: 12877.56  ENV:  HalfCheetah-v2  DDPG Reward: 13294.68  PG Loss: -1282.8306

#Games: 4158 #Frames: 4158000  Train_Max: 12522.60  Test_Score: 12354.72  Avg: 12857.40  ENV:  HalfCheetah-v2  DDPG Reward: 12537.42  PG Loss: -1283.3079

#Games: 4169 #Frames: 4169000  Train_Max: 12390.31  Test_Score: 12196.87  Avg: 12803.61  ENV:  HalfCheetah-v2  DDPG Reward: 13278.74  PG Loss: -1285.0870

Sync from RL --> Nevo
#Games: 4180 #Frames: 4180000  Train_Max: 12088.92  Test_Score: 12817.78  Avg: 12740.12  ENV:  HalfCheetah-v2  DDPG Reward: 13173.32  PG Loss: -1285.8744

#Games: 4191 #Frames: 4191000  Train_Max: 13275.00  Test_Score: 13195.20  Avg: 12729.02  ENV:  HalfCheetah-v2  DDPG Reward: 13268.40  PG Loss: -1285.8755

#Games: 4202 #Frames: 4202000  Train_Max: 13165.15  Test_Score: 13270.78  Avg: 12749.49  ENV:  HalfCheetah-v2  DDPG Reward: 13283.26  PG Loss: -1287.3904

Progress Saved
#Games: 4213 #Frames: 4213000  Train_Max: 13109.28  Test_Score: 13230.82  Avg: 12768.86  ENV:  HalfCheetah-v2  DDPG Reward: 13214.98  PG Loss: -1287.9314

#Games: 4224 #Frames: 4224000  Train_Max: 13194.97  Test_Score: 13218.10  Avg: 12807.64  ENV:  HalfCheetah-v2  DDPG Reward: 13119.56  PG Loss: -1288.9558

#Games: 4235 #Frames: 4235000  Train_Max: 13318.64  Test_Score: 13230.75  Avg: 12843.85  ENV:  HalfCheetah-v2  DDPG Reward: 13085.93  PG Loss: -1289.5077

#Games: 4246 #Frames: 4246000  Train_Max: 13296.76  Test_Score: 13151.15  Avg: 12880.91  ENV:  HalfCheetah-v2  DDPG Reward: 13449.49  PG Loss: -1290.4467

#Games: 4257 #Frames: 4257000  Train_Max: 13134.42  Test_Score: 13266.21  Avg: 12941.70  ENV:  HalfCheetah-v2  DDPG Reward: 12958.44  PG Loss: -1291.0575

#Games: 4268 #Frames: 4268000  Train_Max: 13269.63  Test_Score: 13110.77  Avg: 12993.24  ENV:  HalfCheetah-v2  DDPG Reward: 12977.43  PG Loss: -1292.1326

#Games: 4279 #Frames: 4279000  Train_Max: 13182.86  Test_Score: 13177.42  Avg: 13068.84  ENV:  HalfCheetah-v2  DDPG Reward: 13020.71  PG Loss: -1291.7910

Sync from RL --> Nevo
#Games: 4290 #Frames: 4290000  Train_Max: 13141.00  Test_Score: 12908.72  Avg: 13166.90  ENV:  HalfCheetah-v2  DDPG Reward: 13367.30  PG Loss: -1291.9421

#Games: 4301 #Frames: 4301000  Train_Max: 13196.31  Test_Score: 13257.65  Avg: 13175.99  ENV:  HalfCheetah-v2  DDPG Reward: 13036.54  PG Loss: -1292.1571

#Games: 4312 #Frames: 4312000  Train_Max: 13478.60  Test_Score: 13297.50  Avg: 13182.24  ENV:  HalfCheetah-v2  DDPG Reward: 13053.01  PG Loss: -1293.6013

#Games: 4323 #Frames: 4323000  Train_Max: 13317.75  Test_Score: 13270.01  Avg: 13184.91  ENV:  HalfCheetah-v2  DDPG Reward: 13148.74  PG Loss: -1294.4943

#Games: 4334 #Frames: 4334000  Train_Max: 13393.92  Test_Score: 13312.47  Avg: 13188.83  ENV:  HalfCheetah-v2  DDPG Reward: 13391.95  PG Loss: -1294.1285

#Games: 4345 #Frames: 4345000  Train_Max: 13389.76  Test_Score: 13203.06  Avg: 13198.26  ENV:  HalfCheetah-v2  DDPG Reward: 13252.90  PG Loss: -1295.5038

#Games: 4356 #Frames: 4356000  Train_Max: 13318.20  Test_Score: 13137.62  Avg: 13195.50  ENV:  HalfCheetah-v2  DDPG Reward: 13086.65  PG Loss: -1295.4271

#Games: 4367 #Frames: 4367000  Train_Max: 13231.18  Test_Score: 13174.00  Avg: 13194.14  ENV:  HalfCheetah-v2  DDPG Reward: 12822.20  PG Loss: -1297.1949

#Games: 4378 #Frames: 4378000  Train_Max: 13180.05  Test_Score: 13214.70  Avg: 13184.92  ENV:  HalfCheetah-v2  DDPG Reward: 13168.09  PG Loss: -1297.9858

#Games: 4389 #Frames: 4389000  Train_Max: 13328.68  Test_Score: 13112.10  Avg: 13195.32  ENV:  HalfCheetah-v2  DDPG Reward: 13183.84  PG Loss: -1299.7891

Sync from RL --> Nevo
#Games: 4400 #Frames: 4400000  Train_Max: 13204.34  Test_Score: 13189.69  Avg: 13188.78  ENV:  HalfCheetah-v2  DDPG Reward: 13336.72  PG Loss: -1300.8817

#Games: 4411 #Frames: 4411000  Train_Max: 13349.14  Test_Score: 13094.39  Avg: 13216.88  ENV:  HalfCheetah-v2  DDPG Reward: 13312.46  PG Loss: -1299.7878

Progress Saved
#Games: 4422 #Frames: 4422000  Train_Max: 13128.30  Test_Score: 13139.46  Avg: 13200.56  ENV:  HalfCheetah-v2  DDPG Reward: 12926.63  PG Loss: -1300.4141

#Games: 4433 #Frames: 4433000  Train_Max: 13227.19  Test_Score: 13219.01  Avg: 13184.75  ENV:  HalfCheetah-v2  DDPG Reward: 13329.68  PG Loss: -1301.4307

#Games: 4444 #Frames: 4444000  Train_Max: 13309.66  Test_Score: 13288.19  Avg: 13179.65  ENV:  HalfCheetah-v2  DDPG Reward: 13116.19  PG Loss: -1301.6694

#Games: 4455 #Frames: 4455000  Train_Max: 13183.15  Test_Score: 13220.92  Avg: 13177.22  ENV:  HalfCheetah-v2  DDPG Reward: 13059.75  PG Loss: -1301.2889

#Games: 4466 #Frames: 4466000  Train_Max: 13267.50  Test_Score: 13185.46  Avg: 13179.01  ENV:  HalfCheetah-v2  DDPG Reward: 13382.34  PG Loss: -1302.5553

#Games: 4477 #Frames: 4477000  Train_Max: 13381.61  Test_Score: 13129.49  Avg: 13183.79  ENV:  HalfCheetah-v2  DDPG Reward: 13052.80  PG Loss: -1304.4001

#Games: 4488 #Frames: 4488000  Train_Max: 13138.44  Test_Score: 13224.94  Avg: 13179.34  ENV:  HalfCheetah-v2  DDPG Reward: 13244.41  PG Loss: -1305.7241

#Games: 4499 #Frames: 4499000  Train_Max: 13357.16  Test_Score: 13194.21  Avg: 13180.37  ENV:  HalfCheetah-v2  DDPG Reward: 13380.51  PG Loss: -1306.7228

Sync from RL --> Nevo
#Games: 4510 #Frames: 4510000  Train_Max: 13254.17  Test_Score: 13232.83  Avg: 13188.58  ENV:  HalfCheetah-v2  DDPG Reward: 13241.31  PG Loss: -1308.8470

#Games: 4521 #Frames: 4521000  Train_Max: 13400.49  Test_Score: 13282.56  Avg: 13192.89  ENV:  HalfCheetah-v2  DDPG Reward: 13242.30  PG Loss: -1309.3929

#Games: 4532 #Frames: 4532000  Train_Max: 13526.20  Test_Score: 13387.98  Avg: 13211.71  ENV:  HalfCheetah-v2  DDPG Reward: 12910.26  PG Loss: -1310.9969

#Games: 4543 #Frames: 4543000  Train_Max: 13278.92  Test_Score: 13326.58  Avg: 13236.56  ENV:  HalfCheetah-v2  DDPG Reward: 13217.04  PG Loss: -1312.9088

#Games: 4554 #Frames: 4554000  Train_Max: 13369.20  Test_Score: 13347.15  Avg: 13247.32  ENV:  HalfCheetah-v2  DDPG Reward: 13080.83  PG Loss: -1312.6099

#Games: 4565 #Frames: 4565000  Train_Max: 13340.57  Test_Score: 13399.30  Avg: 13253.21  ENV:  HalfCheetah-v2  DDPG Reward: 13002.25  PG Loss: -1313.4888

#Games: 4576 #Frames: 4576000  Train_Max: 13311.01  Test_Score: 13338.97  Avg: 13271.05  ENV:  HalfCheetah-v2  DDPG Reward: 12113.92  PG Loss: -1313.9277

#Games: 4587 #Frames: 4587000  Train_Max: 13219.14  Test_Score: 13443.23  Avg: 13286.40  ENV:  HalfCheetah-v2  DDPG Reward: 13125.49  PG Loss: -1315.0326

#Games: 4598 #Frames: 4598000  Train_Max: 13504.33  Test_Score: 13378.65  Avg: 13317.77  ENV:  HalfCheetah-v2  DDPG Reward: 13171.06  PG Loss: -1315.7220

#Games: 4609 #Frames: 4609000  Train_Max: 13300.15  Test_Score: 13347.52  Avg: 13333.14  ENV:  HalfCheetah-v2  DDPG Reward: 13190.70  PG Loss: -1317.9915

Progress Saved
Sync from RL --> Nevo
#Games: 4620 #Frames: 4620000  Train_Max: 13332.25  Test_Score: 13317.69  Avg: 13348.48  ENV:  HalfCheetah-v2  DDPG Reward: 13317.54  PG Loss: -1320.4088

#Games: 4631 #Frames: 4631000  Train_Max: 13389.72  Test_Score: 13354.63  Avg: 13356.96  ENV:  HalfCheetah-v2  DDPG Reward: 13103.90  PG Loss: -1322.3839

#Games: 4642 #Frames: 4642000  Train_Max: 13491.11  Test_Score: 13165.04  Avg: 13364.17  ENV:  HalfCheetah-v2  DDPG Reward: 13401.09  PG Loss: -1323.7407

#Games: 4653 #Frames: 4653000  Train_Max: 13570.35  Test_Score: 11588.00  Avg: 13341.87  ENV:  HalfCheetah-v2  DDPG Reward: 13177.53  PG Loss: -1321.9142

#Games: 4664 #Frames: 4664000  Train_Max: 13164.64  Test_Score: 13444.29  Avg: 13168.02  ENV:  HalfCheetah-v2  DDPG Reward: 13414.72  PG Loss: -1322.2490

#Games: 4675 #Frames: 4675000  Train_Max: 12983.21  Test_Score: 13373.83  Avg: 13177.73  ENV:  HalfCheetah-v2  DDPG Reward: 13118.05  PG Loss: -1322.6643

#Games: 4686 #Frames: 4686000  Train_Max: 13194.70  Test_Score: 13289.19  Avg: 13175.19  ENV:  HalfCheetah-v2  DDPG Reward: 13469.59  PG Loss: -1323.2709

